Enrolment Id,USER_ID,COURSE_ID,Enrolment Method,Enrolment Status,Enrolment Cost,Enrolment First Enrolled Date,Enrolment Due Date,Enrolment Start Date,Enrolment Completion Date,Enrolment Created Date,Enrolment Modified Date,Enrolment Assignment Rule,Enrolment Retrain In Period,Enrolment Retrain Open In Period,Enrolment Retrain Date,Enrolment Retrain Open Date,Enrolment Is Retrain Overdue,Enrolment Is Enrolment Overdue,Enrolment Overdue Days,Enrolment Retrain Overdue Days,CLIENT_NAME,CLIENT_REGION
832037,12653,934,Manual,Not Yet Started,,2014-06-12 00:00:00+00:00,2014-07-10 00:00:00+00:00,,,2015-11-02 19:33:00+00:00,2015-11-02 19:33:00+00:00,,0 MONTHS,0 DAYS,,,False,True,4382,0,healthscope,SYD
1756926,40714,735,Manual,Not Yet Started,0.0,2021-02-21 23:56:12+00:00,2021-03-21 23:56:12+00:00,,,2021-02-21 23:56:12+00:00,2021-02-21 23:56:12+00:00,,0 MONTHS,0 DAYS,,,False,True,1936,0,wilson,SYD
8717,1476,2,Rule,Recompletion Required,0.0,2024-06-03 22:54:45+00:00,2026-07-27 03:41:02+00:00,2025-06-27 03:18:52+00:00,2025-06-27 03:41:02+00:00,2024-06-03 22:54:45+00:00,2026-04-26 16:36:27+00:00,Compulsory Compliance Courses,12 MONTHS,2 MONTHS,2026-06-27 03:41:02+00:00,2026-04-27 03:41:02+00:00,True,False,0,12,dickerdata,SYD
500260,4202,8,Rule,Not Yet Started,0.0,2025-10-24 07:08:14+00:00,2025-10-25 07:08:14+00:00,,,2025-10-24 07:08:14+00:00,2025-10-24 07:08:14+00:00,Disability Frontline National,0 MONTHS,0 DAYS,,,False,True,257,0,lifestylesolutions,SYD
460753,6692,334,Manual,Not Yet Started,0.0,2025-08-19 01:33:36+00:00,2025-09-02 01:33:36+00:00,,,2025-08-19 01:33:36+00:00,2025-08-19 01:33:36+00:00,,12 MONTHS,60 DAYS,,,False,True,310,0,lifestylesolutions,SYD
1660456,51111,9684,Manual,In Progress,0.0,2016-12-01 01:08:32+00:00,2020-06-01 04:22:35+00:00,2020-09-07 06:47:27+00:00,2018-05-04 04:22:35+00:00,2016-12-01 01:08:32+00:00,2020-09-07 06:47:27+00:00,,24 MONTHS,28 DAYS,2020-05-04 04:22:35+00:00,2020-04-06 04:22:35+00:00,True,True,2229,2257,healthscope,SYD
1551928,25478,1444,Manual,Not Yet Started,0.0,2023-04-04 04:16:47+00:00,2023-06-27 04:16:47+00:00,,,2023-04-04 04:16:47+00:00,2023-04-04 04:16:47+00:00,,0 MONTHS,0 DAYS,,,False,True,1108,0,ndia,GOV
892836,8527,1491,Rule,Not Yet Started,0.0,2026-06-08 13:26:29+00:00,2026-07-06 13:26:29+00:00,,,2026-06-08 13:26:29+00:00,2026-06-08 13:26:29+00:00,All New Staff,24 MONTHS,14 DAYS,,,False,True,3,0,clinicallabs,SYD
866989,42749,914,Manual,Not Yet Started,,2012-10-31 00:00:00+00:00,2012-11-28 00:00:00+00:00,,,2015-11-03 03:05:27+00:00,2015-11-03 03:05:27+00:00,,0 MONTHS,0 DAYS,,,False,True,4971,0,healthscope,SYD
302190,11971,2171,Manual,Not Yet Started,0.0,2018-01-10 23:05:04+00:00,2018-01-17 23:05:04+00:00,,,2018-01-10 23:05:04+00:00,2018-01-10 23:05:04+00:00,,0 MONTHS,0 DAYS,,,False,True,3095,0,msssecurity,SYD
166965,9335,296,Manual,Not Yet Started,,2016-05-30 14:00:00+00:00,2016-06-13 14:00:00+00:00,,,2016-05-31 00:31:11+00:00,2016-05-31 00:31:11+00:00,,0 MONTHS,0 DAYS,,,False,True,3678,0,msssecurity,SYD
212415,4078,282,Manual,Not Yet Started,0.0,2019-08-29 23:40:43+00:00,2019-09-26 23:40:43+00:00,,,2019-08-29 23:40:43+00:00,2019-08-29 23:40:43+00:00,,0 MONTHS,0 DAYS,,,False,True,2478,0,clinicallabs,SYD
